timestamp,entity_id,metric,value
2026-01-08T04:00:00,/search,latency_p95_ms,94.037
2026-01-08T04:00:00,/checkout,latency_p95_ms,98.922
2026-01-08T04:05:00,/login,latency_p95_ms,63.310
2026-01-08T04:05:00,/search,latency_p95_ms,93.563
2026-01-08T04:05:00,/checkout,latency_p95_ms,118.065
2026-01-08T04:10:00,/login,latency_p95_ms,78.058
2026-01-08T04:10:00,/search,latency_p95_ms,91.120
2026-01-08T04:10:00,/checkout,latency_p95_ms,102.536
2026-01-08T04:15:00,/login,latency_p95_ms,70.136
2026-01-08T04:15:00,/search,latency_p95_ms,95.609
2026-01-08T04:15:00,/checkout,latency_p95_ms,115.407
2026-01-08T04:20:00,/login,latency_p95_ms,60.871
2026-01-08T04:20:00,/search,latency_p95_ms,100.541
2026-01-08T04:20:00,/checkout,latency_p95_ms,112.177
2026-01-08T04:25:00,/login,latency_p95_ms,72.072
2026-01-08T04:25:00,/search,latency_p95_ms,101.666
2026-01-08T04:25:00,/checkout,latency_p95_ms,116.348
2026-01-08T04:30:00,/login,latency_p95_ms,68.766
2026-01-08T04:30:00,/search,latency_p95_ms,108.696
2026-01-08T04:30:00,/checkout,latency_p95_ms,113.423
2026-01-08T04:35:00,/login,latency_p95_ms,64.106
2026-01-08T04:35:00,/search,latency_p95_ms,92.369
2026-01-08T04:35:00,/checkout,latency_p95_ms,123.336
2026-01-08T04:40:00,/login,latency_p95_ms,67.423
2026-01-08T04:40:00,/search,latency_p95_ms,95.629
2026-01-08T04:40:00,/checkout,latency_p95_ms,121.039
2026-01-08T04:45:00,/login,latency_p95_ms,62.371
2026-01-08T04:45:00,/search,latency_p95_ms,77.661
2026-01-08T04:45:00,/checkout,latency_p95_ms,113.869
2026-01-08T04:50:00,/login,latency_p95_ms,68.311
2026-01-08T04:50:00,/search,latency_p95_ms,86.609
2026-01-08T04:50:00,/checkout,latency_p95_ms,118.442
2026-01-08T04:55:00,/login,latency_p95_ms,71.334
2026-01-08T04:55:00,/search,latency_p95_ms,83.514
2026-01-08T04:55:00,/checkout,latency_p95_ms,115.619
2026-01-08T05:00:00,/login,latency_p95_ms,71.125
2026-01-08T05:00:00,/search,latency_p95_ms,85.830
2026-01-08T05:00:00,/checkout,latency_p95_ms,121.318
2026-01-08T05:05:00,/login,latency_p95_ms,72.332
2026-01-08T05:05:00,/search,latency_p95_ms,91.732
2026-01-08T05:05:00,/checkout,latency_p95_ms,121.878
2026-01-08T05:10:00,/login,latency_p95_ms,76.599
2026-01-08T05:10:00,/search,latency_p95_ms,93.074
2026-01-08T05:10:00,/checkout,latency_p95_ms,120.897
2026-01-08T05:15:00,/login,latency_p95_ms,80.815
2026-01-08T05:15:00,/search,latency_p95_ms,91.993
2026-01-08T05:15:00,/checkout,latency_p95_ms,120.741
2026-01-08T05:20:00,/login,latency_p95_ms,72.716
2026-01-08T05:20:00,/search,latency_p95_ms,115.822
2026-01-08T05:20:00,/checkout,latency_p95_ms,102.796
2026-01-08T05:25:00,/login,latency_p95_ms,78.256
2026-01-08T05:25:00,/search,latency_p95_ms,95.244
2026-01-08T05:25:00,/checkout,latency_p95_ms,116.893
2026-01-08T05:30:00,/login,latency_p95_ms,87.907
2026-01-08T05:30:00,/search,latency_p95_ms,97.626
2026-01-08T05:30:00,/checkout,latency_p95_ms,135.622
2026-01-08T05:35:00,/login,latency_p95_ms,69.157
2026-01-08T05:35:00,/search,latency_p95_ms,100.498
2026-01-08T05:35:00,/checkout,latency_p95_ms,113.767
2026-01-08T05:40:00,/login,latency_p95_ms,67.169
2026-01-08T05:40:00,/search,latency_p95_ms,98.194
2026-01-08T05:40:00,/checkout,latency_p95_ms,115.434
2026-01-08T05:45:00,/login,latency_p95_ms,74.314
2026-01-08T05:45:00,/search,latency_p95_ms,80.854
2026-01-08T05:45:00,/checkout,latency_p95_ms,133.714
2026-01-08T05:50:00,/login,latency_p95_ms,71.358
2026-01-08T05:50:00,/search,latency_p95_ms,111.637
2026-01-08T05:50:00,/checkout,latency_p95_ms,109.637
2026-01-08T05:55:00,/login,latency_p95_ms,75.034
2026-01-08T05:55:00,/search,latency_p95_ms,123.014
2026-01-08T05:55:00,/checkout,latency_p95_ms,110.736
2026-01-08T06:00:00,/login,latency_p95_ms,68.472
2026-01-08T06:00:00,/search,latency_p95_ms,101.063
2026-01-08T06:00:00,/checkout,latency_p95_ms,129.215
2026-01-08T06:05:00,/login,latency_p95_ms,85.982
2026-01-08T06:05:00,/search,latency_p95_ms,115.758
2026-01-08T06:05:00,/checkout,latency_p95_ms,123.379
2026-01-08T06:10:00,/login,latency_p95_ms,67.617
2026-01-08T06:10:00,/search,latency_p95_ms,101.955
2026-01-08T06:10:00,/checkout,latency_p95_ms,135.357
2026-01-08T06:15:00,/login,latency_p95_ms,84.160
2026-01-08T06:15:00,/search,latency_p95_ms,89.779
2026-01-08T06:15:00,/checkout,latency_p95_ms,125.154
2026-01-08T06:20:00,/login,latency_p95_ms,91.620
2026-01-08T06:20:00,/search,latency_p95_ms,122.447
2026-01-08T06:20:00,/checkout,latency_p95_ms,129.928
2026-01-08T06:25:00,/login,latency_p95_ms,82.909
2026-01-08T06:25:00,/search,latency_p95_ms,95.513
2026-01-08T06:25:00,/checkout,latency_p95_ms,118.689
2026-01-08T06:30:00,/login,latency_p95_ms,80.810
2026-01-08T06:30:00,/search,latency_p95_ms,109.460
2026-01-08T06:30:00,/checkout,latency_p95_ms,130.076
2026-01-08T06:35:00,/login,latency_p95_ms,76.609
2026-01-08T06:35:00,/search,latency_p95_ms,96.219
2026-01-08T06:35:00,/checkout,latency_p95_ms,119.213
2026-01-08T06:40:00,/login,latency_p95_ms,71.179
2026-01-08T06:40:00,/search,latency_p95_ms,110.582
2026-01-08T06:40:00,/checkout,latency_p95_ms,106.937
2026-01-08T06:45:00,/login,latency_p95_ms,77.769
2026-01-08T06:45:00,/search,latency_p95_ms,109.034
2026-01-08T06:45:00,/checkout,latency_p95_ms,137.611
2026-01-08T06:50:00,/login,latency_p95_ms,81.005
2026-01-08T06:50:00,/search,latency_p95_ms,113.445
2026-01-08T06:50:00,/checkout,latency_p95_ms,122.243
2026-01-08T06:55:00,/login,latency_p95_ms,74.480
2026-01-08T06:55:00,/search,latency_p95_ms,100.040
2026-01-08T06:55:00,/checkout,latency_p95_ms,137.654
2026-01-08T07:00:00,/login,latency_p95_ms,97.122
2026-01-08T07:00:00,/search,latency_p95_ms,118.067
2026-01-08T07:00:00,/checkout,latency_p95_ms,160.810
2026-01-08T07:05:00,/login,latency_p95_ms,88.909
2026-01-08T07:05:00,/search,latency_p95_ms,119.131
2026-01-08T07:05:00,/checkout,latency_p95_ms,136.629
2026-01-08T07:10:00,/login,latency_p95_ms,87.393
2026-01-08T07:10:00,/search,latency_p95_ms,132.698
2026-01-08T07:10:00,/checkout,latency_p95_ms,146.221
2026-01-08T07:15:00,/login,latency_p95_ms,77.972
2026-01-08T07:15:00,/search,latency_p95_ms,110.969
2026-01-08T07:15:00,/checkout,latency_p95_ms,137.595
2026-01-08T07:20:00,/login,latency_p95_ms,95.434
2026-01-08T07:20:00,/search,latency_p95_ms,103.381
2026-01-08T07:20:00,/checkout,latency_p95_ms,116.124
2026-01-08T07:25:00,/login,latency_p95_ms,73.917
2026-01-08T07:25:00,/search,latency_p95_ms,113.599
2026-01-08T07:25:00,/checkout,latency_p95_ms,133.343
2026-01-08T07:30:00,/login,latency_p95_ms,91.930
2026-01-08T07:30:00,/search,latency_p95_ms,108.011
2026-01-08T07:30:00,/checkout,latency_p95_ms,124.374
2026-01-08T07:35:00,/login,latency_p95_ms,72.984
2026-01-08T07:35:00,/search,latency_p95_ms,116.802
2026-01-08T07:35:00,/checkout,latency_p95_ms,137.129
2026-01-08T07:40:00,/login,latency_p95_ms,97.112
2026-01-08T07:40:00,/search,latency_p95_ms,120.495
2026-01-08T07:40:00,/checkout,latency_p95_ms,132.642
2026-01-08T07:45:00,/login,latency_p95_ms,99.962
2026-01-08T07:45:00,/search,latency_p95_ms,113.077
2026-01-08T07:45:00,/checkout,latency_p95_ms,128.881
2026-01-08T07:50:00,/login,latency_p95_ms,85.004
2026-01-08T07:50:00,/search,latency_p95_ms,109.490
2026-01-08T07:50:00,/checkout,latency_p95_ms,116.842
2026-01-08T07:55:00,/login,latency_p95_ms,90.419
2026-01-08T07:55:00,/search,latency_p95_ms,116.167
2026-01-08T07:55:00,/checkout,latency_p95_ms,131.270
2026-01-08T08:00:00,/login,latency_p95_ms,92.588
2026-01-08T08:00:00,/search,latency_p95_ms,126.273
2026-01-08T08:00:00,/checkout,latency_p95_ms,157.034
2026-01-08T08:05:00,/login,latency_p95_ms,98.605
2026-01-08T08:05:00,/search,latency_p95_ms,119.238
2026-01-08T08:05:00,/checkout,latency_p95_ms,138.567
2026-01-08T08:10:00,/login,latency_p95_ms,97.741
2026-01-08T08:10:00,/search,latency_p95_ms,113.181
2026-01-08T08:10:00,/checkout,latency_p95_ms,142.297
2026-01-08T08:15:00,/login,latency_p95_ms,98.788
2026-01-08T08:15:00,/search,latency_p95_ms,138.056
2026-01-08T08:15:00,/checkout,latency_p95_ms,150.847
2026-01-08T08:20:00,/login,latency_p95_ms,106.571
2026-01-08T08:20:00,/search,latency_p95_ms,117.595
2026-01-08T08:20:00,/checkout,latency_p95_ms,148.658
2026-01-08T08:25:00,/login,latency_p95_ms,89.184
2026-01-08T08:25:00,/search,latency_p95_ms,125.795
2026-01-08T08:25:00,/checkout,latency_p95_ms,146.649
2026-01-08T08:30:00,/login,latency_p95_ms,92.168
2026-01-08T08:30:00,/search,latency_p95_ms,139.294
2026-01-08T08:30:00,/checkout,latency_p95_ms,147.838
2026-01-08T08:35:00,/login,latency_p95_ms,83.077
2026-01-08T08:35:00,/search,latency_p95_ms,127.722
2026-01-08T08:35:00,/checkout,latency_p95_ms,140.040
2026-01-08T08:40:00,/login,latency_p95_ms,98.310
2026-01-08T08:40:00,/search,latency_p95_ms,127.025
2026-01-08T08:40:00,/checkout,latency_p95_ms,146.423
2026-01-08T08:45:00,/login,latency_p95_ms,81.986
2026-01-08T08:45:00,/search,latency_p95_ms,114.032
2026-01-08T08:45:00,/checkout,latency_p95_ms,149.480
2026-01-08T08:50:00,/login,latency_p95_ms,108.709
2026-01-08T08:50:00,/search,latency_p95_ms,138.524
2026-01-08T08:50:00,/checkout,latency_p95_ms,157.724
2026-01-08T08:55:00,/login,latency_p95_ms,81.855
2026-01-08T08:55:00,/search,latency_p95_ms,129.455
2026-01-08T08:55:00,/checkout,latency_p95_ms,127.969
2026-01-08T09:00:00,/login,latency_p95_ms,120.114
2026-01-08T09:00:00,/search,latency_p95_ms,134.232
2026-01-08T09:00:00,/checkout,latency_p95_ms,143.076
2026-01-08T09:05:00,/login,latency_p95_ms,123.284
2026-01-08T09:05:00,/search,latency_p95_ms,137.357
2026-01-08T09:05:00,/checkout,latency_p95_ms,137.076
2026-01-08T09:10:00,/login,latency_p95_ms,109.553
2026-01-08T09:10:00,/search,latency_p95_ms,126.356
2026-01-08T09:10:00,/checkout,latency_p95_ms,153.095
2026-01-08T09:15:00,/login,latency_p95_ms,103.483
2026-01-08T09:15:00,/search,latency_p95_ms,143.193
2026-01-08T09:15:00,/checkout,latency_p95_ms,140.819
2026-01-08T09:20:00,/login,latency_p95_ms,109.744
2026-01-08T09:20:00,/search,latency_p95_ms,146.718
2026-01-08T09:20:00,/checkout,latency_p95_ms,145.589
2026-01-08T09:25:00,/login,latency_p95_ms,108.890
2026-01-08T09:25:00,/search,latency_p95_ms,133.821
2026-01-08T09:25:00,/checkout,latency_p95_ms,146.687
2026-01-08T09:30:00,/login,latency_p95_ms,112.388
2026-01-08T09:30:00,/search,latency_p95_ms,132.981
2026-01-08T09:30:00,/checkout,latency_p95_ms,144.655
2026-01-08T09:35:00,/login,latency_p95_ms,121.301
2026-01-08T09:35:00,/search,latency_p95_ms,138.538
2026-01-08T09:35:00,/checkout,latency_p95_ms,150.868
2026-01-08T09:40:00,/login,latency_p95_ms,102.111
2026-01-08T09:40:00,/search,latency_p95_ms,125.930
2026-01-08T09:40:00,/checkout,latency_p95_ms,162.052
2026-01-08T09:45:00,/login,latency_p95_ms,106.033
2026-01-08T09:45:00,/search,latency_p95_ms,135.880
2026-01-08T09:45:00,/checkout,latency_p95_ms,150.729
2026-01-08T09:50:00,/login,latency_p95_ms,112.136
2026-01-08T09:50:00,/search,latency_p95_ms,131.277
2026-01-08T09:50:00,/checkout,latency_p95_ms,158.316
2026-01-08T09:55:00,/login,latency_p95_ms,105.739
2026-01-08T09:55:00,/search,latency_p95_ms,138.842
2026-01-08T09:55:00,/checkout,latency_p95_ms,157.584
2026-01-08T10:00:00,/login,latency_p95_ms,114.346
2026-01-08T10:00:00,/search,latency_p95_ms,133.401
2026-01-08T10:00:00,/checkout,latency_p95_ms,152.758
2026-01-08T10:05:00,/login,latency_p95_ms,109.353
2026-01-08T10:05:00,/search,latency_p95_ms,132.403
2026-01-08T10:05:00,/checkout,latency_p95_ms,167.205
2026-01-08T10:10:00,/login,latency_p95_ms,114.906
2026-01-08T10:10:00,/search,latency_p95_ms,152.840
2026-01-08T10:10:00,/checkout,latency_p95_ms,178.514
2026-01-08T10:15:00,/login,latency_p95_ms,115.473
2026-01-08T10:15:00,/search,latency_p95_ms,127.895
2026-01-08T10:15:00,/checkout,latency_p95_ms,157.227
2026-01-08T10:20:00,/login,latency_p95_ms,114.676
2026-01-08T10:20:00,/search,latency_p95_ms,128.372
2026-01-08T10:20:00,/checkout,latency_p95_ms,158.275
2026-01-08T10:25:00,/login,latency_p95_ms,117.575
2026-01-08T10:25:00,/search,latency_p95_ms,136.604
2026-01-08T10:25:00,/checkout,latency_p95_ms,154.132
2026-01-08T10:30:00,/login,latency_p95_ms,109.209
2026-01-08T10:30:00,/search,latency_p95_ms,154.573
2026-01-08T10:30:00,/checkout,latency_p95_ms,159.002
2026-01-08T10:35:00,/login,latency_p95_ms,108.640
2026-01-08T10:35:00,/search,latency_p95_ms,137.296
2026-01-08T10:35:00,/checkout,latency_p95_ms,167.914
2026-01-08T10:40:00,/login,latency_p95_ms,109.802
2026-01-08T10:40:00,/search,latency_p95_ms,144.134
2026-01-08T10:40:00,/checkout,latency_p95_ms,166.102
2026-01-08T10:45:00,/login,latency_p95_ms,121.272
2026-01-08T10:45:00,/search,latency_p95_ms,151.477
2026-01-08T10:45:00,/checkout,latency_p95_ms,155.875
2026-01-08T10:50:00,/login,latency_p95_ms,124.341
2026-01-08T10:50:00,/search,latency_p95_ms,133.936
2026-01-08T10:50:00,/checkout,latency_p95_ms,157.107
2026-01-08T10:55:00,/login,latency_p95_ms,124.848
2026-01-08T10:55:00,/search,latency_p95_ms,146.858
2026-01-08T10:55:00,/checkout,latency_p95_ms,160.296
2026-01-08T11:00:00,/login,latency_p95_ms,112.440
2026-01-08T11:00:00,/search,latency_p95_ms,151.465
2026-01-08T11:00:00,/checkout,latency_p95_ms,161.928
2026-01-08T11:05:00,/login,latency_p95_ms,114.580
2026-01-08T11:05:00,/search,latency_p95_ms,141.786
2026-01-08T11:05:00,/checkout,latency_p95_ms,168.943
2026-01-08T11:10:00,/login,latency_p95_ms,105.003
2026-01-08T11:10:00,/search,latency_p95_ms,149.857
2026-01-08T11:10:00,/checkout,latency_p95_ms,168.363
2026-01-08T11:15:00,/login,latency_p95_ms,117.295
2026-01-08T11:15:00,/search,latency_p95_ms,155.267
2026-01-08T11:15:00,/checkout,latency_p95_ms,171.863
2026-01-08T11:20:00,/login,latency_p95_ms,117.121
2026-01-08T11:20:00,/search,latency_p95_ms,141.611
2026-01-08T11:20:00,/checkout,latency_p95_ms,172.532
2026-01-08T11:25:00,/login,latency_p95_ms,109.843
2026-01-08T11:25:00,/search,latency_p95_ms,144.310
2026-01-08T11:25:00,/checkout,latency_p95_ms,161.923
2026-01-08T11:30:00,/login,latency_p95_ms,122.530
2026-01-08T11:30:00,/search,latency_p95_ms,148.660
2026-01-08T11:30:00,/checkout,latency_p95_ms,167.266
2026-01-08T11:35:00,/login,latency_p95_ms,131.050
2026-01-08T11:35:00,/search,latency_p95_ms,148.796
2026-01-08T11:35:00,/checkout,latency_p95_ms,164.451
2026-01-08T11:40:00,/login,latency_p95_ms,112.284
2026-01-08T11:40:00,/search,latency_p95_ms,152.746
2026-01-08T11:40:00,/checkout,latency_p95_ms,171.196
2026-01-08T11:45:00,/login,latency_p95_ms,133.578
2026-01-08T11:45:00,/search,latency_p95_ms,140.992
2026-01-08T11:45:00,/checkout,latency_p95_ms,167.183
2026-01-08T11:50:00,/login,latency_p95_ms,121.502
2026-01-08T11:50:00,/search,latency_p95_ms,146.270
2026-01-08T11:50:00,/checkout,latency_p95_ms,167.054
2026-01-08T11:55:00,/login,latency_p95_ms,108.255
2026-01-08T11:55:00,/search,latency_p95_ms,153.571
2026-01-08T11:55:00,/checkout,latency_p95_ms,172.197
2026-01-08T12:00:00,/login,latency_p95_ms,135.869
2026-01-08T12:00:00,/search,latency_p95_ms,169.822
2026-01-08T12:00:00,/checkout,latency_p95_ms,169.274
2026-01-08T12:05:00,/login,latency_p95_ms,126.536
2026-01-08T12:05:00,/search,latency_p95_ms,151.904
2026-01-08T12:05:00,/checkout,latency_p95_ms,187.363
2026-01-08T12:10:00,/login,latency_p95_ms,112.976
2026-01-08T12:10:00,/search,latency_p95_ms,155.712
2026-01-08T12:10:00,/checkout,latency_p95_ms,160.059
2026-01-08T12:15:00,/login,latency_p95_ms,106.173
2026-01-08T12:15:00,/search,latency_p95_ms,135.659
2026-01-08T12:15:00,/checkout,latency_p95_ms,160.771
2026-01-08T12:20:00,/login,latency_p95_ms,135.378
2026-01-08T12:20:00,/search,latency_p95_ms,144.879
2026-01-08T12:20:00,/checkout,latency_p95_ms,170.006
2026-01-08T12:25:00,/login,latency_p95_ms,117.517
2026-01-08T12:25:00,/search,latency_p95_ms,156.713
2026-01-08T12:25:00,/checkout,latency_p95_ms,163.010
2026-01-08T12:30:00,/login,latency_p95_ms,137.367
2026-01-08T12:30:00,/search,latency_p95_ms,143.881
2026-01-08T12:30:00,/checkout,latency_p95_ms,165.707
2026-01-08T12:35:00,/login,latency_p95_ms,127.807
2026-01-08T12:35:00,/search,latency_p95_ms,152.023
2026-01-08T12:35:00,/checkout,latency_p95_ms,183.223
2026-01-08T12:40:00,/login,latency_p95_ms,127.789
2026-01-08T12:40:00,/search,latency_p95_ms,142.163
2026-01-08T12:40:00,/checkout,latency_p95_ms,167.343
2026-01-08T12:45:00,/login,latency_p95_ms,122.243
2026-01-08T12:45:00,/search,latency_p95_ms,157.626
2026-01-08T12:45:00,/checkout,latency_p95_ms,174.896
2026-01-08T12:50:00,/login,latency_p95_ms,125.870
2026-01-08T12:50:00,/search,latency_p95_ms,158.782
2026-01-08T12:50:00,/checkout,latency_p95_ms,167.597
2026-01-08T12:55:00,/login,latency_p95_ms,125.736
2026-01-08T12:55:00,/search,latency_p95_ms,153.271
2026-01-08T12:55:00,/checkout,latency_p95_ms,184.051
2026-01-08T13:00:00,/login,latency_p95_ms,351.700
2026-01-08T13:00:00,/search,latency_p95_ms,151.704
